lat,lon
52.20682302771855,3.4666666666666686
51.940298507462686,3.1999999999999886
51.80703624733476,2.8000000000000114
51.67377398720682,2.4000000000000057
51.54051172707889,2.0
51.27398720682302,1.7333333333333485
51.007462686567166,1.466666666666697
50.7409381663113,1.1999999999999886
50.60767590618337,0.8000000000000114
50.47441364605544,0.39999999999997726
50.3411513859275,0.0
50.207889125799575,-0.4000000000000057
50.207889125799575,-0.8000000000000114
50.07462686567164,-1.200000000000017
50.07462686567164,-1.5999999999999943
50.07462686567164,-2.0
50.07462686567164,-2.4000000000000057
50.07462686567164,-2.8000000000000114
50.07462686567164,-3.1999999999999886
49.94136460554371,-3.5999999999999943
49.808102345415776,-4.0
49.67484008528785,-4.400000000000006
49.408315565031984,-4.666666666666657
49.14179104477612,-4.933333333333337
48.875266524520256,-5.199999999999989
48.60874200426439,-5.466666666666669
48.34221748400853,-5.73333333333332
48.075692963752665,-6.0
47.8091684434968,-6.26666666666668
47.54264392324094,-6.533333333333331
47.276119402985074,-6.800000000000011
47.00959488272921,-7.066666666666663
46.74307036247335,-7.333333333333343
46.47654584221749,-7.600000000000023
46.21002132196162,-7.866666666666674
45.943496801705756,-8.133333333333326
45.67697228144989,-8.400000000000006
45.41044776119403,-8.666666666666657
45.143923240938165,-8.933333333333337
44.74413646055437,-9.066666666666663
44.34434968017058,-9.199999999999989
43.94456289978678,-9.333333333333314
43.54477611940298,-9.466666666666669
43.14498933901919,-9.599999999999994
42.7452025586354,-9.466666666666669
42.3454157782516,-9.333333333333314
41.9456289978678,-9.333333333333314
41.54584221748401,-9.199999999999989
41.146055437100216,-9.066666666666663
