lat,lon
51.5,-8.0
51.11666666666667,-7.183333333333337
50.38333333333333,-6.26666666666668
50.25,-6.033333333333331
50.11666666666667,-6.033333333333331
50.0,-5.650000000000006
49.916666666666664,-4.98333333333332
49.9,-2.98333333333332
49.833333333333336,-2.8666666666666742
50.266666666666666,-0.8666666666666742
50.38333333333333,-0.06666666666666288
50.33333333333333,0.05000000000001137
50.5,0.9833333333333485
50.7,1.3333333333333144
50.91666666666667,1.4833333333333485
51.03333333333334,1.4166666666666856
51.46666666666667,1.6999999999999886
51.699999999999996,1.8000000000000114
52.21666666666667,2.566666666666663
52.81666666666666,3.25
53.45,3.7166666666666686
53.88333333333333,4.51666666666668
53.983333333333334,4.599999999999994
54.0,4.73333333333332
54.28333333333333,4.999999999999972
55.06666666666667,5.866666666666646
55.35,6.299999999999983
57.166666666666664,8.516666666666652
57.46666666666667,9.566666666666663
57.666666666666664,9.916666666666686
57.81666666666667,10.583333333333314
56.81666666666667,10.916666666666686
56.28333333333333,11.0
55.8,10.833333333333314
55.15,11.016666666666652
54.766666666666666,10.933333333333337
54.56666666666666,11.433333333333337
54.516666666666666,11.966666666666697
54.766666666666666,12.716666666666697
54.88333333333333,13.233333333333348
55.18333333333334,13.933333333333337
55.16666666666667,14.066666666666663
55.266666666666666,14.300000000000011
55.25,14.433333333333337
55.43333333333334,14.783333333333331
55.65,15.700000000000017
55.93333333333333,17.700000000000017
56.38333333333333,18.933333333333337
56.5,18.98333333333332
56.56666666666667,19.099999999999994
56.68333333333334,19.166666666666657
56.800000000000004,19.400000000000006
57.03333333333333,19.51666666666668
57.1,19.633333333333326
57.483333333333334,19.98333333333335
58.0,20.366666666666674
58.9,21.46666666666664
59.633333333333326,24.400000000000006
59.733333333333334,24.48333333333335
59.91666666666667,25.55000000000001
59.866666666666674,25.799999999999983
59.983333333333334,25.866666666666674
60.0,26.0
